Plot,Treatment,N,mean_SWP,sd_SWP,se_SWP,mean_VWC,sd_VWC,se_VWC,SampleDate,Site
6,Addition,24,-76126.89127369256,48454.56396526066,9890.746451994783,0.027166666666666665,0.003841044543923671,7.840499343261935e-4,2018-06-30,Mixed Conifer Meadow
7,Ambient,24,-604.3207432957504,173.34274765649548,35.383440197536544,0.056541666666666664,0.0023952700976256746,4.88932461277446e-4,2018-06-30,Mixed Conifer Meadow
9,Addition,24,-9795.873953682667,5723.317382026972,1168.2672684973118,0.03679166666666667,0.0031482109020931196,6.426258593996061e-4,2018-06-30,Mixed Conifer Meadow
10,Exclusion,24,-3355803.714832028,4522370.159110155,923124.9431507546,0.018625,0.006425577287548635,0.0013116154714425783,2018-06-30,Mixed Conifer Meadow
12,Ambient,24,-126321.65969601161,54258.08262268674,11075.38473727945,0.02425,0.0021518445070703176,4.392434206777556e-4,2018-06-30,Mixed Conifer Meadow
2,Exclusion,24,-47912.51646296234,26558.54351917894,5421.239994457455,0.028625,0.0028864375515729483,5.891915979801773e-4,2018-07-01,Mixed Conifer Meadow
3,Ambient,24,-1350.4267412857225,181.63624352602127,37.07634295288805,0.049416666666666664,0.001100065874180373,2.2455000626588615e-4,2018-07-01,Mixed Conifer Meadow
4,Addition,24,-653.8837212029997,110.32232717199031,22.519450733980015,0.055625,0.0016891598117304406,3.447983027296066e-4,2018-07-01,Mixed Conifer Meadow
5,Exclusion,24,-43523.56383563307,11395.059715886711,2326.0068243721917,0.028333333333333332,0.001203858530857692,2.457365935914952e-4,2018-07-01,Mixed Conifer Meadow
6,Addition,24,-149818.91244585192,100097.24561238615,20432.26470069903,0.024125,0.002863753997207466,5.845613368345012e-4,2018-07-01,Mixed Conifer Meadow
7,Ambient,24,-1127.098536824609,293.4990893243581,59.91025073468492,0.051125000000000004,0.002271036920803396,4.63573470249151e-4,2018-07-01,Mixed Conifer Meadow
9,Addition,24,-21446.362776621314,10314.9595425329,2105.532299721484,0.03233333333333333,0.0028386565509925204,5.794383420783711e-4,2018-07-01,Mixed Conifer Meadow
10,Exclusion,24,-4353864.761200199,5454319.421511587,1113358.289737976,0.016833333333333332,0.004931413649219679,0.0010066205959320472,2018-07-01,Mixed Conifer Meadow
12,Ambient,24,-240974.38609961563,105098.64214619496,21453.170493128702,0.021833333333333333,0.0018804871400937499,3.8385283009127616e-4,2018-07-01,Mixed Conifer Meadow
2,Exclusion,24,-61871.67022550557,31856.12606221744,6502.6045028507915,0.02725,0.002269840063318003,4.633291627379807e-4,2018-07-02,Mixed Conifer Meadow
3,Ambient,24,-1765.5959131366214,187.5947747790571,38.29262305175174,0.04729166666666667,8.064504441319261e-4,1.6461600758034097e-4,2018-07-02,Mixed Conifer Meadow
4,Addition,24,-753.4824029171623,97.64461319464716,19.931623204859935,0.05429166666666667,0.0011601786469133215,2.3682047461752066e-4,2018-07-02,Mixed Conifer Meadow
5,Exclusion,24,-50579.00273911886,10387.203995920083,2120.2791370168907,0.027583333333333335,8.805466023105087e-4,1.7974082253351413e-4,2018-07-02,Mixed Conifer Meadow
6,Addition,24,-203970.501193644,141779.86643082913,28940.69404629042,0.023083333333333334,0.0029623238038473413,6.046818143605426e-4,2018-07-02,Mixed Conifer Meadow
7,Ambient,24,-1743.5081895295298,469.39372656388423,95.81459321208386,0.04766666666666667,0.0021602468994692875,4.409585518440986e-4,2018-07-02,Mixed Conifer Meadow
9,Addition,24,-34842.20755145272,17084.239827733007,3487.305851773321,0.029916666666666668,0.0026196028020636477,5.347241828184148e-4,2018-07-02,Mixed Conifer Meadow
10,Exclusion,24,-7054152.1699214,9131002.581236638,1863858.097005489,0.0155,0.004232380356047985,8.63931022474713e-4,2018-07-02,Mixed Conifer Meadow
12,Ambient,24,-315038.402842565,117616.96272949575,24008.461981934266,0.02075,0.0013909646324388163,2.839294666444212e-4,2018-07-02,Mixed Conifer Meadow
2,Exclusion,24,-75654.47719911102,47174.578541631614,9629.470521487172,0.02691666666666667,0.0032559866823072725,6.646254984125246e-4,2018-07-03,Mixed Conifer Meadow
3,Ambient,24,-2129.731147508235,456.2031257062767,93.12207308692913,0.04604166666666667,0.001706233244330322,3.4828340256523236e-4,2018-07-03,Mixed Conifer Meadow
4,Addition,24,-781.7487229492169,198.2286830382003,40.46326048562412,0.05425,0.0025065132546332526,5.116398756145194e-4,2018-07-03,Mixed Conifer Meadow
5,Exclusion,24,-48121.23116007157,14849.448496751362,3031.1309815649624,0.02795833333333333,0.001458980187804412,2.978130837458985e-4,2018-07-03,Mixed Conifer Meadow
6,Addition,24,-241831.17721197725,202678.0799280105,41371.48982255424,0.023625,0.004688677388365925,9.570722641684795e-4,2018-07-03,Mixed Conifer Meadow
7,Ambient,24,-2267.022277111028,856.5501098125206,174.84255901379785,0.046125,0.0034047600949770065,6.949937441069714e-4,2018-07-03,Mixed Conifer Meadow
9,Addition,24,-54495.25978574708,38262.60258590494,7810.321047196939,0.02875,0.004013563958899112,8.192653124439685e-4,2018-07-03,Mixed Conifer Meadow
10,Exclusion,24,-10441828.502922812,15388918.764193825,3141249.888784697,0.016625,0.006384849594769331,0.001303301965966734,2018-07-03,Mixed Conifer Meadow
12,Ambient,24,-421505.1831361176,210640.67480674063,42996.847696003184,0.02008333333333333,0.0020198292365760867,4.122959164305585e-4,2018-07-03,Mixed Conifer Meadow
2,Exclusion,24,-103970.43491259919,61652.02237739876,12584.666369606437,0.025375,0.0026996376568459834,5.510612291396208e-4,2018-07-04,Mixed Conifer Meadow
3,Ambient,24,-2631.3738996139386,366.3464894925529,74.78016402638615,0.044375,0.0010134958870382652,2.0687898163776412e-4,2018-07-04,Mixed Conifer Meadow
4,Addition,24,-870.8345580818691,136.74391635281864,27.91273504118585,0.05308333333333333,0.0014421200175184935,2.943715158978206e-4,2018-07-04,Mixed Conifer Meadow
5,Exclusion,24,-55580.98342591895,11334.781906015727,2313.702667955824,0.027166666666666665,8.68114732282432e-4,1.772031776903985e-4,2018-07-04,Mixed Conifer Meadow
6,Addition,24,-316095.2715836435,230722.26085980298,47095.984283986014,0.021791666666666668,0.003216522111342253,6.565698265973451e-4,2018-07-04,Mixed Conifer Meadow
7,Ambient,24,-3411.3316341545897,1221.2424041107065,249.28506186008707,0.043041666666666666,0.002758058022952202,5.629862364351893e-4,2018-07-04,Mixed Conifer Meadow
9,Addition,24,-98958.96146626909,58818.21200553487,12006.21724970034,0.02575,0.0030962810792528397,6.320257287002883e-4,2018-07-04,Mixed Conifer Meadow
10,Exclusion,24,-7227193.325977371,9068070.657254636,1851012.1718148622,0.015291666666666667,0.004112326821163169,8.39425197284278e-4,2018-07-04,Mixed Conifer Meadow
12,Ambient,24,-693107.2590106836,311931.0502964482,63672.65901306112,0.018458333333333334,0.0016934443076725037,3.456728718015299e-4,2018-07-04,Mixed Conifer Meadow
2,Exclusion,24,-109739.79234696072,67452.08433044291,13768.599058063823,0.025333333333333333,0.0030455479505075247,6.216698721602093e-4,2018-07-05,Mixed Conifer Meadow
3,Ambient,24,-3296.1048385706117,666.8779234193125,136.12588609201265,0.042874999999999996,0.0014237885773679577,2.9062962634622216e-4,2018-07-05,Mixed Conifer Meadow
4,Addition,24,-960.8065697472015,170.44453419519772,34.79184485204946,0.05229166666666667,0.001680558050862524,3.430424756449536e-4,2018-07-05,Mixed Conifer Meadow
5,Exclusion,24,-60106.177679747045,16835.12190578571,3436.454868893874,0.026916666666666665,0.0012128538629008956,2.475727580558916e-4,2018-07-05,Mixed Conifer Meadow
6,Addition,24,-378627.779942137,278855.9629057253,56921.23507095838,0.021249999999999998,0.003260434753619323,6.655334571670276e-4,2018-07-05,Mixed Conifer Meadow
7,Ambient,24,-4225.593731971307,1604.1219594634883,327.4400238232557,0.041666666666666664,0.0029142329390747755,5.948653076953782e-4,2018-07-05,Mixed Conifer Meadow
9,Addition,24,-148755.6175497322,93246.1785738738,19033.796497536037,0.024375,0.0034491649903179147,7.040578554125477e-4,2018-07-05,Mixed Conifer Meadow
10,Exclusion,24,-10968699.150348261,15279831.995210217,3118982.6453098045,0.015208333333333332,0.00486316381780838,9.926891574329924e-4,2018-07-05,Mixed Conifer Meadow
12,Ambient,24,-730031.7098539639,297221.64370974863,60670.11396668214,0.01825,0.0016218615177038679,3.310610959858652e-4,2018-07-05,Mixed Conifer Meadow
2,Exclusion,24,-99550.68389963952,58394.099328513716,11919.64561202137,0.025541666666666667,0.002734309652428254,5.581386206013372e-4,2018-07-06,Mixed Conifer Meadow
3,Ambient,24,-3526.7882427735494,704.2365449717225,143.75168278344157,0.042416666666666665,0.0014719601443879727,3.0046260628866547e-4,2018-07-06,Mixed Conifer Meadow
4,Addition,24,-1032.7217967716274,180.00837965065446,36.74405663077486,0.051666666666666666,0.001522773975253761,3.1083493608010445e-4,2018-07-06,Mixed Conifer Meadow
5,Exclusion,24,-59956.79044113026,11508.70495530728,2349.204561728593,0.026833333333333334,8.68114732282432e-4,1.772031776903985e-4,2018-07-06,Mixed Conifer Meadow
6,Addition,24,-343198.63381431054,266093.3082357645,54316.069095562314,0.022125,0.004163114427820888,8.497921740816605e-4,2018-07-06,Mixed Conifer Meadow
7,Ambient,24,-5054.789412499698,1767.974731344397,360.88633082732883,0.04041666666666666,0.0027173623186859883,5.546792605872369e-4,2018-07-06,Mixed Conifer Meadow
9,Addition,24,-204882.01058274508,141962.98031185765,28978.07201073547,0.023583333333333335,0.003922251645549338,8.006262645322954e-4,2018-07-06,Mixed Conifer Meadow
10,Exclusion,24,-5535668.874571257,6020853.792563326,1229001.633973422,0.015791666666666666,0.004510655661071196,9.207337312517309e-4,2018-07-06,Mixed Conifer Meadow
12,Ambient,24,-1147237.5833757084,568993.8501174713,116145.3832974546,0.017083333333333332,0.0016918388932104943,3.453451679467292e-4,2018-07-06,Mixed Conifer Meadow
2,Exclusion,24,-95018.64784500047,60524.22584803765,12354.455867055061,0.025791666666666668,0.0027023205272291555,5.516088677633539e-4,2018-07-07,Mixed Conifer Meadow
3,Ambient,24,-21788.503627591865,17964.078183959904,3666.902104180404,0.034458333333333334,0.005904892346452085,0.0012053311029061064,2018-07-07,Mixed Conifer Meadow
4,Addition,24,-919.2292451149398,438.23246462736074,89.45382725494268,0.05379166666666667,0.0047087260962255335,9.611646895233268e-4,2018-07-07,Mixed Conifer Meadow
5,Exclusion,24,-13450792520129628e3,26784361719383024e3,5467334941551927e3,0.012645833333333334,0.01219237035721669,0.0024887571775179963,2018-07-07,Mixed Conifer Meadow
6,Addition,24,-2064360.0667642958,5322782.0393447885,1086508.3340371323,0.017875,0.002802367011932095,5.72030770936801e-4,2018-07-07,Mixed Conifer Meadow
7,Ambient,24,-5154.841910494814,3415.605085658832,697.2074685599474,0.04170833333333333,0.005120115204772735,0.0010451391396632506,2018-07-07,Mixed Conifer Meadow
9,Addition,24,-7679144.751027225,22152062.61261685,4521770.845924642,0.017875,0.0043470379720488735,8.873354103352254e-4,2018-07-07,Mixed Conifer Meadow
10,Exclusion,24,-7696997.645772956,5028778.660590315,1026495.1456535757,0.012791666666666666,0.0015874279625330671,3.2403237596932894e-4,2018-07-07,Mixed Conifer Meadow
12,Ambient,24,-5217503.896349755,8805408.303506125,1797396.44337134,0.016458333333333332,0.00428322477728564,8.743095964996615e-4,2018-07-07,Mixed Conifer Meadow
2,Exclusion,24,-41718.80494361294,14716.967423371918,3004.0883957019746,0.028791666666666667,0.002146365313261239,4.3812498492491736e-4,2018-07-08,Mixed Conifer Meadow
3,Ambient,24,-35821.30876917489,16853.267045294375,3440.1587299861944,0.029708333333333333,0.002440227478110911,4.981093481408617e-4,2018-07-08,Mixed Conifer Meadow
4,Addition,24,-335.0842364878781,126.21205026981158,25.762926879294863,0.06354166666666666,0.007342426838863153,0.0014987666024109342,2018-07-08,Mixed Conifer Meadow
5,Exclusion,24,-18831117375989486e3,2997732637876829e4,611909612340471e4,0.004320833333333334,0.005481191489532867,0.001118843527653434,2018-07-08,Mixed Conifer Meadow
6,Addition,24,-485606.5732731521,335170.59697624977,68416.4116146532,0.020625,0.0038539928476276674,7.866929957519753e-4,2018-07-08,Mixed Conifer Meadow
7,Ambient,24,-1407.1334195354038,811.3417486752546,165.61444093931695,0.051666666666666666,0.007932687831490917,0.0016192531229948278,2018-07-08,Mixed Conifer Meadow
9,Addition,24,-319089.8587509386,389832.78041145246,79574.28308487499,0.0275,0.009518859997508835,0.0019430291605739168,2018-07-08,Mixed Conifer Meadow
10,Exclusion,24,-7016295.748499835,7658193.624557346,1563222.2276333957,0.014875,0.0038143037429494604,7.785914911845157e-4,2018-07-08,Mixed Conifer Meadow
12,Ambient,24,-77999.68301889315,77146.79225293771,15747.523026016308,0.068375,0.07857857463268438,0.016039784380440236,2018-07-08,Mixed Conifer Meadow
2,Exclusion,24,-18595.44915932202,30847.122532159217,6296.642519741656,0.037333333333333336,0.007293038173292489,0.0014886851832671766,2018-07-09,Mixed Conifer Meadow
3,Ambient,24,-8271.254183642255,4663.27950792154,951.8879435320666,0.038125,0.004057333671481693,8.28199767611935e-4,2018-07-09,Mixed Conifer Meadow
4,Addition,24,-0.25515364669993146,0.3620782770181771,0.07390891880338592,0.21533333333333332,0.03170882015090311,0.006472535809616143,2018-07-09,Mixed Conifer Meadow
5,Exclusion,24,-10760639639630805e3,24579013639172895e3,5017170149740154e3,0.0035583333333333335,0.004102800386869041,8.37480622026881e-4,2018-07-09,Mixed Conifer Meadow
6,Addition,24,-82273.67771086561,299249.8088842528,61084.11144931697,0.10758333333333334,0.07235835738916391,0.014770087852449699,2018-07-09,Mixed Conifer Meadow
7,Ambient,24,-2.7061329670999954,11.791526687504621,2.40693530606639,0.197,0.03304016001645639,0.0067442944216854015,2018-07-09,Mixed Conifer Meadow
9,Addition,24,-1.1366892622916793,4.7313442338969045,0.9657815975422336,0.23116666666666666,0.05333052528839587,0.010886047889263716,2018-07-09,Mixed Conifer Meadow
10,Exclusion,24,-76271.69093398635,156611.35907879888,31968.159805570922,0.03891666666666667,0.014896502848032797,0.0030407359107997283,2018-07-09,Mixed Conifer Meadow
12,Ambient,24,-0.16007945340344443,0.08499767620925826,0.017350078002915322,0.21991666666666668,0.025947969119938373,0.005296607017111975,2018-07-09,Mixed Conifer Meadow
2,Exclusion,24,-945.1244699274356,640.4906865148514,130.73961391385706,0.054625,0.006141891083937952,0.001253708267616456,2018-07-10,Mixed Conifer Meadow
3,Ambient,24,-1646.4837268314914,707.1837859712341,144.35328583325938,0.048666666666666664,0.003655450566015045,7.461657222254014e-4,2018-07-10,Mixed Conifer Meadow
4,Addition,24,-0.12983317666104138,0.018246570356958564,0.0037245655775284665,0.22004166666666666,0.00484973479029853,9.899479686712482e-4,2018-07-10,Mixed Conifer Meadow
5,Exclusion,24,-3497206628861179e4,32861499738360422e3,6707825545132163e3,8.041666666666667e-4,9.466091276655377e-4,1.9322577905347223e-4,2018-07-10,Mixed Conifer Meadow
6,Addition,24,-0.7101737219409091,0.18061124488206148,0.03686711598082587,0.16791666666666666,0.006801001631260333,0.0013882486447019875,2018-07-10,Mixed Conifer Meadow
7,Ambient,24,-0.1237764222393761,0.006311702639238057,0.0012883709061925948,0.22141666666666668,0.0017916877315917073,3.657267267336956e-4,2018-07-10,Mixed Conifer Meadow
9,Addition,24,-0.11124796705054066,0.0288914479391756,0.005897442115097069,0.22670833333333335,0.010204343349202132,0.0020829528638090307,2018-07-10,Mixed Conifer Meadow
10,Exclusion,24,-246.65994204816937,89.8404642223611,18.338607966629386,0.06566666666666666,0.0037144449719002954,7.582079049001937e-4,2018-07-10,Mixed Conifer Meadow
12,Ambient,24,-0.4103633296531075,0.10847974012637887,0.02214333422827915,0.18366666666666667,0.008395996285324841,0.0017138255651124054,2018-07-10,Mixed Conifer Meadow
2,Exclusion,24,-318.10358240178385,234.65508161615864,47.89876795922751,0.06920833333333333,0.015623224536808535,0.0031890773543425815,2018-07-11,Mixed Conifer Meadow
3,Ambient,24,-340.7608162489303,211.68043964181624,43.209088804205216,0.065875,0.011334105898646753,0.0023135646785294615,2018-07-11,Mixed Conifer Meadow
4,Addition,24,-0.11263936811242205,0.06080110009996219,0.012410972587065888,0.23266666666666666,0.025295929672004835,0.005163510022145041,2018-07-11,Mixed Conifer Meadow
5,Exclusion,24,-32281899451742028e3,32976209758816838e3,6731240630007366e3,0.025841666666666666,0.029978338798229785,0.006119302782661904,2018-07-11,Mixed Conifer Meadow
6,Addition,24,-0.6639556687294859,0.3524958382413247,0.0719529116788236,0.17404166666666668,0.017429308566361698,0.0035577427130921635,2018-07-11,Mixed Conifer Meadow
7,Ambient,24,-0.12281301779695288,0.05012436614885739,0.010231593395427879,0.22554166666666667,0.016785032583840273,0.003426230428866515,2018-07-11,Mixed Conifer Meadow
9,Addition,24,-0.11102553339960955,0.07986985036150045,0.016303364934843557,0.24537499999999998,0.04386323854496125,0.008953546075094528,2018-07-11,Mixed Conifer Meadow
10,Exclusion,24,-119.53272351409649,103.02909924059172,21.03072681650163,0.09933333333333333,0.04061127137038239,0.008289741055261318,2018-07-11,Mixed Conifer Meadow
12,Ambient,24,-0.36957095184498984,0.2799071514900171,0.05713580804220451,0.20420833333333333,0.039491307977795584,0.008061129485058481,2018-07-11,Mixed Conifer Meadow
2,Exclusion,24,-5.241810806427533,3.5176697666168564,0.7180413343188738,0.12533333333333335,0.012203587023161844,0.002491046769866403,2018-07-12,Mixed Conifer Meadow
3,Ambient,24,-7.156669269793803,5.671982638212833,1.1577886077955504,0.12029166666666667,0.01293622875851976,0.002640596637857577,2018-07-12,Mixed Conifer Meadow
4,Addition,24,-0.11664002857075025,0.022993943524592303,0.004693619067468711,0.22425,0.006929771939280167,0.0014145337737577887,2018-07-12,Mixed Conifer Meadow
5,Exclusion,24,-974.6670934727782,974.0135277195405,198.81967879008945,0.05779166666666667,0.010508709293461914,0.002145081302018768,2018-07-12,Mixed Conifer Meadow
6,Addition,24,-0.6199797304714955,0.12718686366416432,0.02596190983017775,0.17124999999999999,0.005285336565318767,0.0010788648086587662,2018-07-12,Mixed Conifer Meadow
7,Ambient,24,-0.07648434554696587,0.005733705163046285,0.0011703876654187355,0.239375,0.00281011372197546,5.736120615027624e-4,2018-07-12,Mixed Conifer Meadow
